timestamp,power_w,sample_count,load_lag_1h,load_lag_24h,load_lag_168h,load_roll_mean_3h,load_roll_mean_24h,hour,hour_sin,hour_cos,day_of_week,is_weekend,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,CLOUD_AMT
2014-08-11 04:00:00+00:00,9150.886033333334,60.0,11335.176533333331,10763.352166666667,9355.8313,11670.072449999998,16170.321852083332,4,0.8660254037844386,0.5000000000000001,0,0,589.45,280.46,322.21,696.45,32.39,65.25,1.36,289.4,97.9,7.24,63.49
2014-08-11 05:00:00+00:00,9465.792733333334,60.0,9150.886033333334,12722.1365,11866.441333333332,11108.633744444443,16103.135763194443,5,0.9659258262890683,0.25881904510252074,0,0,692.2,335.63,336.64,821.2,33.42,61.38,1.39,308.6,97.86,6.81,55.85
2014-08-11 06:00:00+00:00,10519.1308,60.0,9465.792733333334,12200.110333333334,10487.94795,9983.951766666663,15967.454772916666,6,1.0,6.123233995736766e-17,0,0,690.28,211.53,360.16,765.28,34.05,59.07,1.54,319.0,97.79,5.94,47.94
2014-08-11 07:00:00+00:00,11542.384,60.0,10519.1308,13238.253666666666,10042.178016666669,9711.93652222222,15897.413959027777,7,0.9659258262890683,-0.25881904510252063,0,0,692.22,231.57,381.07,767.72,34.37,57.56,1.68,323.0,97.71,4.75,37.83
2014-08-11 08:00:00+00:00,11714.250999999998,60.0,11542.384,11439.654100000002,9685.0783,10509.102511111108,15826.752722916666,8,0.8660254037844387,-0.4999999999999998,0,0,585.3,223.05,313.24,701.47,34.52,56.56,1.78,323.0,97.62,3.72,40.61
2014-08-11 09:00:00+00:00,11209.682166666667,60.0,11714.250999999998,12562.501666666669,10829.169933333333,11258.588599999997,15838.194260416667,9,0.7071067811865476,-0.7071067811865475,0,0,460.42,134.94,296.94,575.4,34.41,56.33,1.72,324.9,97.56,2.75,57.43
2014-08-11 10:00:00+00:00,12117.242833333332,60.0,11209.682166666667,12529.277,10413.414266666668,11488.772388888887,15781.826781249998,10,0.49999999999999994,-0.8660254037844387,0,0,253.02,49.74,184.09,411.08,34.2,56.77,1.5,328.6,97.52,0.73,84.67
2014-08-11 11:00:00+00:00,14362.8345,60.0,12117.242833333332,11896.334166666667,11417.839666666669,11680.391999999998,15764.658690972223,11,0.258819045102521,-0.9659258262890682,0,0,162.52,15.65,136.62,242.88,34.03,57.76,1.12,328.9,97.51,0.13,91.02
2014-08-11 12:00:00+00:00,14570.416166666666,60.0,14362.8345,12876.3095,13265.314333333334,12563.253166666664,15867.429538194445,12,1.2246467991473532e-16,-1.0,0,0,65.78,2.15,58.35,86.5,33.79,56.16,0.74,317.7,97.52,0.0,94.62
2014-08-11 13:00:00+00:00,19817.177,60.0,14570.416166666666,16028.9755,18882.32216666667,13683.49783333333,15938.017315972224,13,-0.2588190451025208,-0.9659258262890683,0,0,4.85,0.0,6.17,6.12,32.42,62.33,0.4,227.0,97.55,0.0,97.98
2014-08-11 14:00:00+00:00,25739.5545,60.0,19817.177,21979.41283333333,25479.80633333333,16250.142555555554,16095.859045138888,14,-0.4999999999999997,-0.8660254037844388,0,0,0.0,0.0,0.0,0.0,30.84,75.92,1.26,176.8,97.58,0.0,100.0
2014-08-11 15:00:00+00:00,27599.6065,60.0,25739.5545,22331.813833333334,25638.864666666665,20042.382555555552,16252.531614583333,15,-0.7071067811865471,-0.7071067811865479,0,0,0.0,0.0,0.0,0.0,29.53,80.69,1.97,178.5,97.62,0.0,100.0
2014-08-11 16:00:00+00:00,32466.8845,60.0,27599.6065,24281.294666666665,27853.2525,24385.445999999996,16472.022975694443,16,-0.8660254037844385,-0.5000000000000004,0,0,0.0,0.0,0.0,0.0,28.78,81.17,2.35,186.3,97.62,0.0,100.0
2014-08-11 17:00:00+00:00,32549.052333333333,60.0,32466.8845,25115.6615,28683.30166666667,28602.015166666664,16813.08921875,17,-0.9659258262890683,-0.25881904510252063,0,0,0.0,0.0,0.0,0.0,28.26,81.65,2.77,196.1,97.61,0.0,99.64
2014-08-11 18:00:00+00:00,29834.5875,60.0,32549.052333333333,24172.0805,27973.7565,30871.847777777777,17122.813836805555,18,-1.0,-1.8369701987210297e-16,0,0,0.0,0.0,0.0,0.0,27.83,82.8,3.12,206.2,97.58,0.0,90.04
2014-08-11 19:00:00+00:00,26667.3255,60.0,29834.5875,21300.459,24469.124333333333,31616.841444444446,17358.75162847222,19,-0.9659258262890684,0.2588190451025203,0,0,0.0,0.0,0.0,0.0,27.41,84.69,3.22,216.5,97.53,0.0,94.37
2014-08-11 20:00:00+00:00,25418.824166666665,60.0,26667.3255,19804.4335,22749.478333333333,29683.655111111108,17582.371065972224,20,-0.8660254037844386,0.5000000000000001,0,0,0.0,0.0,0.0,0.0,27.09,86.44,3.27,226.2,97.5,0.0,98.99
2014-08-11 21:00:00+00:00,23104.162333333334,60.0,25418.824166666665,18029.856333333333,21688.71316666667,27306.912388888886,17816.30401041667,21,-0.7071067811865477,0.7071067811865474,0,0,0.0,0.0,0.0,0.0,26.88,87.94,3.13,230.6,97.5,0.0,80.65
2014-08-11 22:00:00+00:00,21797.915833333333,60.0,23104.162333333334,17620.508833333333,21180.0825,25063.43733333333,18027.733427083334,22,-0.5000000000000004,0.8660254037844384,0,0,0.0,0.0,0.0,0.0,26.65,89.68,2.92,231.2,97.52,0.0,62.56
2014-08-11 23:00:00+00:00,21001.296833333334,60.0,21797.915833333333,17494.539666666667,21162.540833333333,23440.30077777778,18201.792052083332,23,-0.25881904510252157,0.9659258262890681,0,0,0.0,0.0,0.0,0.0,26.46,91.09,3.05,233.1,97.57,0.0,43.67
2014-08-12 00:00:00+00:00,18416.8945,60.0,21001.296833333334,14690.541833333333,19705.7025,21967.791666666668,18347.90693402778,0,0.0,1.0,1,0,12.73,1.26,15.59,13.25,26.42,91.75,3.35,237.7,97.62,0.01,36.76
2014-08-12 01:00:00+00:00,13277.7665,60.0,18416.8945,10835.20215,13566.404666666667,20405.36905555555,18503.171628472224,1,0.25881904510252074,0.9659258262890683,1,0,127.45,111.53,94.23,136.7,27.1,88.96,3.75,241.5,97.66,0.11,31.56
2014-08-12 02:00:00+00:00,13331.538333333334,60.0,13277.7665,12839.838666666668,15030.228666666666,17565.319277777777,18604.945143055553,2,0.49999999999999994,0.8660254037844387,1,0,306.7,282.59,165.03,335.8,28.56,81.77,4.05,253.8,97.7,3.2,28.84
2014-08-12 03:00:00+00:00,14280.427333333331,60.0,13331.538333333334,11335.176533333331,13825.500333333332,15008.733111111107,18625.43262916667,3,0.7071067811865476,0.7071067811865476,1,0,529.17,435.5,220.1,544.17,30.2,73.94,4.67,270.7,97.72,5.95,20.47
2014-08-12 04:00:00+00:00,11887.860166666667,60.0,14280.427333333331,9150.886033333334,12279.383166666668,13629.910722222217,18748.1514125,4,0.8660254037844386,0.5000000000000001,1,0,720.2,590.9,220.89,721.5,32.23,64.64,4.72,283.9,97.72,7.0,11.91
2014-08-12 05:00:00+00:00,13664.9385,60.0,11887.860166666667,9465.792733333334,11477.7593,13166.608611111109,18862.19200138889,5,0.9659258262890683,0.25881904510252074,1,0,834.03,637.61,227.7,846.58,34.08,56.48,4.25,288.9,97.7,7.73,11.55
2014-08-12 06:00:00+00:00,11992.865166666666,60.0,13664.9385,10519.1308,13165.5235,13277.741999999997,19037.156408333332,6,1.0,6.123233995736766e-17,1,0,821.78,410.87,378.85,827.15,35.14,52.98,3.88,287.7,97.65,7.54,6.83
2014-08-12 07:00:00+00:00,12582.7685,60.0,11992.865166666666,11542.384,12598.4875,12515.221277777775,19098.562006944445,7,0.9659258262890683,-0.25881904510252063,1,0,825.22,428.56,365.63,831.95,35.71,50.74,3.74,285.0,97.58,5.66,9.52
2014-08-12 08:00:00+00:00,12712.261666666664,60.0,12582.7685,11714.250999999998,11884.262666666667,12746.857388888888,19141.911361111113,8,0.8660254037844387,-0.4999999999999998,1,0,700.33,313.8,359.17,770.28,36.04,48.99,3.68,283.0,97.5,3.64,44.26
2014-08-12 09:00:00+00:00,13547.210666666668,60.0,12712.261666666664,11209.682166666667,12650.7035,12429.29844444444,19183.49513888889,9,0.7071067811865476,-0.7071067811865475,1,0,593.85,336.25,295.7,645.12,36.18,47.61,3.6,282.2,97.43,2.62,48.91
2014-08-12 10:00:00+00:00,14010.652833333334,60.0,13547.210666666668,12117.242833333332,11712.561833333331,12947.41361111111,19280.892159722225,10,0.49999999999999994,-0.8660254037844387,1,0,419.48,239.38,233.61,473.88,36.06,47.79,3.45,282.1,97.38,1.63,49.81
2014-08-12 11:00:00+00:00,14546.350666666667,60.0,14010.652833333334,14362.8345,14057.803666666669,13423.375055555553,19359.784243055554,11,0.258819045102521,-0.9659258262890682,1,0,233.05,116.01,174.35,278.88,35.81,48.33,3.25,281.9,97.33,0.36,63.82
2014-08-12 12:00:00+00:00,14309.717333333334,60.0,14546.350666666667,14570.416166666666,14886.1715,14034.738055555552,19367.43075,12,1.2246467991473532e-16,-1.0,1,0,88.85,24.29,82.5,103.1,34.09,54.38,2.76,277.7,97.34,0.05,76.31
2014-08-12 13:00:00+00:00,19959.64583333333,60.0,14309.717333333334,19817.177,20564.57083333333,14288.906944444441,19356.56829861111,13,-0.2588190451025208,-0.9659258262890683,1,0,5.85,0.0,7.52,6.62,31.48,70.71,2.18,257.0,97.38,0.01,89.75
2014-08-12 14:00:00+00:00,26339.167833333333,60.0,19959.64583333333,25739.5545,24146.552000000003,16271.904611111107,19362.5045,14,-0.4999999999999997,-0.8660254037844388,1,0,0.0,0.0,0.0,0.0,30.38,72.13,2.56,245.5,97.44,0.01,100.0
2014-08-12 15:00:00+00:00,26698.653833333334,60.0,26339.167833333333,27599.6065,24884.171166666667,20202.843666666664,19387.488388888887,15,-0.7071067811865471,-0.7071067811865479,1,0,0.0,0.0,0.0,0.0,29.62,72.93,2.94,244.2,97.5,0.0,100.0
2014-08-12 16:00:00+00:00,30004.840166666665,60.0,26698.653833333334,32466.8845,30523.19483333333,24332.489166666663,19349.948694444443,16,-0.8660254037844385,-0.5000000000000004,1,0,0.0,0.0,0.0,0.0,29.19,73.95,3.4,247.0,97.53,0.0,98.29
2014-08-12 17:00:00+00:00,30881.81466666667,60.0,30004.840166666665,32549.052333333333,32649.469166666662,27680.887277777772,19247.36351388889,17,-0.9659258262890683,-0.25881904510252063,1,0,0.0,0.0,0.0,0.0,28.76,75.7,3.75,251.2,97.53,0.0,100.0
2014-08-12 18:00:00+00:00,29787.543,60.0,30881.81466666667,29834.5875,28700.185,29195.102888888887,19177.895277777778,18,-1.0,-1.8369701987210297e-16,1,0,0.0,0.0,0.0,0.0,28.37,77.26,4.02,257.2,97.52,0.0,100.0
2014-08-12 19:00:00+00:00,28415.22233333333,60.0,29787.543,26667.3255,26313.51283333333,30224.732611111114,19175.935090277777,19,-0.9659258262890684,0.2588190451025203,1,0,0.0,0.0,0.0,0.0,27.98,78.61,4.17,267.7,97.5,0.0,100.0
2014-08-12 20:00:00+00:00,24661.558166666666,60.0,28415.22233333333,25418.824166666665,23197.776,29694.859999999997,19248.764124999998,20,-0.8660254037844386,0.5000000000000001,1,0,0.0,0.0,0.0,0.0,27.56,79.65,4.34,279.3,97.5,0.04,99.39
2014-08-12 21:00:00+00:00,21672.07083333333,60.0,24661.558166666666,23104.162333333334,22157.512,27621.44116666666,19217.211375,21,-0.7071067811865477,0.7071067811865474,1,0,0.0,0.0,0.0,0.0,27.17,80.95,4.12,286.8,97.52,0.36,100.0
2014-08-12 22:00:00+00:00,20685.782166666664,60.0,21672.07083333333,21797.915833333333,21180.907333333333,24916.283777777775,19157.540895833332,22,-0.5000000000000004,0.8660254037844384,1,0,0.0,0.0,0.0,0.0,26.8,83.78,3.14,290.7,97.53,0.97,100.0
2014-08-12 23:00:00+00:00,19683.76083333333,60.0,20685.782166666664,21001.296833333334,21068.022,22339.80372222222,19111.201993055554,23,-0.25881904510252157,0.9659258262890681,1,0,0.0,0.0,0.0,0.0,26.52,86.82,2.31,288.4,97.55,1.08,99.12
2014-08-13 00:00:00+00:00,17387.551,60.0,19683.76083333333,18416.8945,17587.45633333333,20680.537944444437,19056.304659722224,0,0.0,1.0,2,0,12.5,1.13,14.21,13.68,26.58,87.73,2.06,283.8,97.57,0.78,92.25
2014-08-13 01:00:00+00:00,13905.411166666669,60.0,17387.551,13277.7665,13275.635666666669,19252.364666666665,19013.41534722222,1,0.25881904510252074,0.9659258262890683,2,0,125.05,105.2,93.62,143.15,27.43,83.42,2.9,282.7,97.62,0.58,85.75
2014-08-13 02:00:00+00:00,14600.183666666668,60.0,13905.411166666669,13331.538333333334,14658.0815,16992.240999999998,19039.567208333334,2,0.49999999999999994,0.8660254037844387,2,0,298.45,243.95,193.45,343.35,28.33,79.26,3.07,278.1,97.66,0.62,81.1
2014-08-13 03:00:00+00:00,13586.904666666667,60.0,14600.183666666668,14280.427333333331,13735.684333333336,15297.715277777776,19092.427430555555,3,0.7071067811865476,0.7071067811865476,2,0,524.08,512.93,232.01,548.17,29.58,72.39,3.85,277.8,97.7,0.2,72.94
2014-08-13 04:00:00+00:00,12948.917166666668,60.0,13586.904666666667,11887.860166666667,12930.154833333334,14030.833166666665,19063.530652777776,4,0.8660254037844386,0.5000000000000001,2,0,713.88,606.41,208.4,721.3,31.31,64.27,4.68,279.5,97.71,0.72,22.17
2014-08-13 05:00:00+00:00,12807.720666666666,60.0,12948.917166666668,13664.9385,13003.112166666666,13712.001833333334,19107.74136111111,5,0.9659258262890683,0.25881904510252074,2,0,844.17,641.41,236.67,845.1,33.7,54.95,5.22,280.9,97.68,1.03,8.39
2014-08-13 06:00:00+00:00,13332.128,60.0,12807.720666666666,11992.865166666666,11780.537166666669,13114.514166666666,19072.02395138889,6,1.0,6.123233995736766e-17,2,0,800.05,536.56,363.33,859.2,35.5,48.64,5.79,280.2,97.61,1.3,87.64
2014-08-13 07:00:00+00:00,12255.319,60.0,13332.128,12582.7685,11692.849833333334,13029.588611111109,19127.826569444445,7,0.9659258262890683,-0.25881904510252063,2,0,829.83,434.2,339.47,862.3,36.36,45.44,6.32,277.5,97.53,1.3,70.38
2014-08-13 08:00:00+00:00,12581.646,60.0,12255.319,12712.261666666664,12145.2295,12798.38922222222,19114.182840277776,8,0.8660254037844387,-0.4999999999999998,2,0,783.28,496.62,295.73,797.6,36.63,43.57,6.81,276.0,97.46,0.92,14.28
2014-08-13 09:00:00+00:00,13232.2195,60.0,12581.646,13547.210666666668,13661.746,12723.030999999997,19108.740520833333,9,0.7071067811865476,-0.7071067811865475,2,0,651.12,482.36,238.65,671.3,36.28,43.72,6.67,276.1,97.39,0.95,23.61
2014-08-13 10:00:00+00:00,16254.736,60.0,13232.2195,14010.652833333334,12422.438,12689.728166666666,19095.615888888886,10,0.49999999999999994,-0.8660254037844387,2,0,488.83,410.22,214.88,497.9,35.67,45.79,5.94,275.9,97.34,0.5,17.85
2014-08-13 11:00:00+00:00,15011.774166666666,60.0,16254.736,14546.350666666667,13860.544333333331,14022.867166666663,19189.11935416667,11,0.258819045102521,-0.9659258262890682,2,0,276.5,261.45,156.8,297.98,34.41,51.78,4.76,274.1,97.3,0.0,36.73
2014-08-13 12:00:00+00:00,18338.88433333333,60.0,15011.774166666666,14309.717333333334,14560.189833333334,14832.909888888886,19208.512,12,1.2246467991473532e-16,-1.0,2,0,102.47,94.38,79.34,110.57,32.84,59.73,3.72,268.2,97.29,0.0,56.4
2014-08-13 13:00:00+00:00,32594.3145,60.0,18338.88433333333,19959.64583333333,18202.38633333333,16535.131499999996,19376.39395833333,13,-0.2588190451025208,-0.9659258262890683,2,0,6.3,0.0,8.5,6.65,30.95,63.12,3.56,261.3,97.31,0.0,78.41
2014-08-13 14:00:00+00:00,41421.9875,60.0,32594.3145,26339.167833333333,25995.88833333333,21981.657666666666,19902.83848611111,14,-0.4999999999999997,-0.8660254037844388,2,0,0.0,0.0,0.0,0.0,30.36,63.73,4.39,255.6,97.37,0.0,100.0
2014-08-13 15:00:00+00:00,39598.31933333333,60.0,41421.9875,26698.653833333334,26638.007,30785.062111111107,20531.289305555558,15,-0.7071067811865471,-0.7071067811865479,2,0,0.0,0.0,0.0,0.0,29.91,65.8,5.25,251.2,97.44,0.0,100.0
2014-08-13 16:00:00+00:00,40428.12833333333,60.0,39598.31933333333,30004.840166666665,29704.339,37871.54044444445,21068.775368055558,16,-0.8660254037844385,-0.5000000000000004,2,0,0.0,0.0,0.0,0.0,29.38,69.55,5.69,246.5,97.48,0.0,100.0
2014-08-13 17:00:00+00:00,40847.911166666665,60.0,40428.12833333333,30881.81466666667,30419.24583333333,40482.81172222222,21503.079041666668,17,-0.9659258262890683,-0.25881904510252063,2,0,0.0,0.0,0.0,0.0,28.91,73.1,6.04,242.5,97.5,0.0,99.32
2014-08-13 18:00:00+00:00,42588.22666666667,60.0,40847.911166666665,29787.543,30656.15166666667,40291.45294444444,21918.333062499998,18,-1.0,-1.8369701987210297e-16,2,0,0.0,0.0,0.0,0.0,28.38,76.02,6.49,241.1,97.51,0.0,100.0
2014-08-13 19:00:00+00:00,41806.74366666667,60.0,42588.22666666667,28415.22233333333,27517.12783333333,41288.088722222215,22451.69488194444,19,-0.9659258262890684,0.2588190451025203,2,0,0.0,0.0,0.0,0.0,27.84,77.28,6.45,243.4,97.49,0.0,99.71
2014-08-13 20:00:00+00:00,29699.304166666665,60.0,41806.74366666667,24661.558166666666,24452.74133333333,41747.627166666665,23009.674937499996,20,-0.8660254037844386,0.5000000000000001,2,0,0.0,0.0,0.0,0.0,27.29,78.22,6.2,246.7,97.45,0.0,100.0
2014-08-13 21:00:00+00:00,25575.45083333333,60.0,29699.304166666665,21672.07083333333,23276.3175,38031.42483333333,23219.58102083333,21,-0.7071067811865477,0.7071067811865474,2,0,0.0,0.0,0.0,0.0,26.89,79.54,5.56,250.8,97.43,0.0,100.0
2014-08-13 22:00:00+00:00,24761.75016666667,60.0,25575.45083333333,20685.782166666664,21909.244666666666,32360.49955555555,23382.221854166666,22,-0.5000000000000004,0.8660254037844384,2,0,0.0,0.0,0.0,0.0,26.51,81.47,4.67,254.4,97.43,0.0,100.0
2014-08-13 23:00:00+00:00,23843.153833333334,60.0,24761.75016666667,19683.76083333333,21232.3495,26678.83505555555,23552.053854166665,23,-0.25881904510252157,0.9659258262890681,2,0,0.0,0.0,0.0,0.0,26.24,83.18,4.04,257.6,97.43,0.0,94.29
2014-08-14 00:00:00+00:00,21311.6385,60.0,23843.153833333334,17387.551,17684.094666666664,24726.78494444444,23725.361895833335,0,0.0,1.0,3,0,13.25,2.29,15.88,13.98,26.24,83.75,3.86,255.7,97.46,0.0,73.75
2014-08-14 01:00:00+00:00,16099.657833333333,60.0,21311.6385,13905.411166666669,14470.956166666669,23305.514166666664,23888.86554166667,1,0.25881904510252074,0.9659258262890683,3,0,137.65,175.73,91.26,146.98,27.08,80.75,4.4,249.8,97.48,0.01,53.02
2014-08-14 02:00:00+00:00,17508.634166666667,60.0,16099.657833333333,14600.183666666668,15489.658833333331,20418.150055555554,23980.29248611111,2,0.49999999999999994,0.8660254037844387,3,0,325.55,337.03,169.05,349.5,28.54,74.57,5.59,255.4,97.52,0.13,35.15
2014-08-14 03:00:00+00:00,15531.235,60.0,17508.634166666667,13586.904666666667,14800.158166666666,18306.6435,24101.47792361111,3,0.7071067811865476,0.7071067811865476,3,0,550.85,534.87,183.57,555.55,30.16,68.81,6.0,260.7,97.56,3.63,13.78
2014-08-14 04:00:00+00:00,15943.118,60.0,15531.235,12948.917166666668,12024.417666666668,16379.842333333328,24182.491687499994,4,0.8660254037844386,0.5000000000000001,3,0,724.4,594.93,220.19,730.55,31.8,63.18,5.86,264.1,97.59,10.21,9.52
2014-08-14 05:00:00+00:00,15051.561333333337,60.0,15943.118,12807.720666666666,10399.575916666668,16327.662388888886,24307.250055555556,5,0.9659258262890683,0.25881904510252074,3,0,847.47,670.32,228.34,855.25,33.55,56.95,5.46,264.5,97.57,13.27,26.26
2014-08-14 06:00:00+00:00,15594.168833333331,60.0,15051.561333333337,13332.128,11062.043933333334,15508.638111111111,24400.743416666664,6,1.0,6.123233995736766e-17,3,0,843.9,451.82,356.14,849.08,34.94,52.03,5.08,261.3,97.52,14.31,10.39
2014-08-14 07:00:00+00:00,15913.3465,60.0,15594.168833333331,12255.319,12156.881166666666,15529.616055555554,24494.995118055554,7,0.9659258262890683,-0.25881904510252063,3,0,847.35,527.5,299.85,852.1,35.76,49.64,4.92,255.9,97.44,12.57,22.15
2014-08-14 08:00:00+00:00,15504.6585,60.0,15913.3465,12581.646,13261.272,15519.69222222222,24647.412930555554,8,0.8660254037844387,-0.4999999999999998,3,0,667.45,374.06,289.68,787.08,36.14,47.83,4.98,252.5,97.36,10.96,58.26
2014-08-14 09:00:00+00:00,15532.5305,60.0,15504.6585,13232.2195,12583.341,15670.724611111107,24769.205118055554,9,0.7071067811865476,-0.7071067811865475,3,0,582.0,364.72,264.75,659.85,36.14,47.34,4.84,251.0,97.29,8.97,37.61
2014-08-14 10:00:00+00:00,14878.782666666666,60.0,15532.5305,16254.736,14569.896166666667,15650.1785,24865.05140972222,10,0.49999999999999994,-0.8660254037844387,3,0,456.65,379.75,200.17,485.25,35.61,49.29,4.45,249.7,97.25,5.96,15.02
2014-08-14 11:00:00+00:00,16084.371333333334,60.0,14878.782666666666,15011.774166666666,13766.782666666666,15305.323888888888,24807.720020833334,11,0.258819045102521,-0.9659258262890682,3,0,271.38,258.86,150.93,284.2,34.73,52.4,4.15,247.2,97.24,2.82,11.48
2014-08-14 12:00:00+00:00,14750.0035,60.0,16084.371333333334,18338.88433333333,14093.252166666667,15498.561499999998,24852.411569444444,12,1.2246467991473532e-16,-1.0,3,0,100.47,89.98,76.62,102.47,32.93,61.6,3.4,236.6,97.25,0.57,6.99
2014-08-14 13:00:00+00:00,17741.488333333335,60.0,14750.0035,32594.3145,16860.221,15237.719166666664,24702.87486805556,13,-0.2588190451025208,-0.9659258262890683,3,0,5.95,0.54,7.61,6.0,30.83,69.2,3.28,222.4,97.29,0.23,4.47
2014-08-14 14:00:00+00:00,25033.320666666667,60.0,17741.488333333335,41421.9875,27859.2535,16191.954388888887,24084.007111111114,14,-0.4999999999999997,-0.8660254037844388,3,0,0.0,0.0,0.0,0.0,29.97,70.15,4.52,219.0,97.37,0.07,1.05
2014-08-14 15:00:00+00:00,24226.735500000003,60.0,25033.320666666667,39598.31933333333,26045.70083333333,19174.937499999996,23401.145993055554,15,-0.7071067811865471,-0.7071067811865479,3,0,0.0,0.0,0.0,0.0,29.04,74.17,5.19,217.8,97.43,0.02,2.63
2014-08-14 16:00:00+00:00,26230.13733333333,60.0,24226.735500000003,40428.12833333333,29918.33383333333,22333.848166666663,22760.66333333333,16,-0.8660254037844385,-0.5000000000000004,3,0,0.0,0.0,0.0,0.0,28.19,79.66,5.24,215.4,97.45,0.0,4.21
2014-08-14 17:00:00+00:00,29317.01583333333,60.0,26230.13733333333,40847.911166666665,28888.621,25163.397833333333,22169.080375,17,-0.9659258262890683,-0.25881904510252063,3,0,0.0,0.0,0.0,0.0,27.59,84.07,5.28,215.4,97.45,0.0,2.11
2014-08-14 18:00:00+00:00,24573.927333333333,60.0,29317.01583333333,42588.22666666667,26815.204,26591.296222222216,21688.626402777776,18,-1.0,-1.8369701987210297e-16,3,0,0.0,0.0,0.0,0.0,27.18,86.96,5.32,219.6,97.45,0.0,2.11
2014-08-14 19:00:00+00:00,24754.444,60.0,24573.927333333333,41806.74366666667,24562.911166666665,26707.026833333326,20938.030597222223,19,-0.9659258262890684,0.2588190451025203,3,0,0.0,0.0,0.0,0.0,26.9,88.39,5.34,228.2,97.44,0.0,20.98
2014-08-14 20:00:00+00:00,22936.503,60.0,24754.444,29699.304166666665,22970.972,26215.12905555555,20227.518111111112,20,-0.8660254037844386,0.5000000000000001,3,0,0.0,0.0,0.0,0.0,26.82,87.85,5.48,237.3,97.44,0.0,39.65
