timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,CLOUD_AMT
2014070322,0.0,0.0,0.0,0.0,28.81,62.72,2.6,280.0,97.32,0.0,60.98
2014070323,0.0,0.0,0.0,0.0,28.47,63.5,2.4,279.1,97.33,0.0,62.06
2014070400,32.28,2.12,33.0,34.78,29.09,60.53,2.85,276.7,97.38,0.01,50.87
2014070401,149.4,70.75,120.41,167.05,31.04,52.0,3.56,277.3,97.43,0.14,41.13
2014070402,321.35,187.73,195.13,352.35,33.62,41.64,4.22,287.7,97.48,1.29,31.2
2014070403,528.3,285.78,269.96,541.55,35.34,37.35,4.14,291.2,97.51,7.55,18.94
2014070404,702.95,385.88,326.76,704.22,36.66,35.07,3.87,291.1,97.52,15.62,9.36
2014070405,797.83,399.74,374.46,820.22,37.79,33.18,3.66,290.7,97.49,4.57,21.18
2014070406,815.88,289.6,415.53,836.42,38.88,31.07,3.57,291.4,97.42,0.66,25.35
2014070407,785.0,280.77,429.99,828.9,39.71,29.48,3.6,293.1,97.34,0.44,44.16
2014070408,712.12,249.93,372.15,757.12,40.11,28.85,3.7,294.8,97.26,4.73,53.7
2014070409,595.3,217.73,342.31,628.15,40.25,28.64,3.88,297.2,97.2,2.77,55.6
2014070410,392.4,107.12,271.73,458.48,39.94,29.06,3.93,300.2,97.16,12.92,45.81
2014070411,235.7,46.79,184.47,273.45,39.1,30.42,3.83,302.7,97.15,4.49,61.19
2014070412,112.65,6.28,107.68,118.28,37.65,35.03,3.01,303.9,97.18,18.01,73.95
2014070413,16.42,0.0,18.06,18.05,34.85,53.18,1.97,301.9,97.24,20.42,86.96
2014070414,0.0,0.0,0.0,0.0,33.61,58.81,1.99,295.5,97.31,0.02,100.0
2014070415,0.0,0.0,0.0,0.0,33.08,57.79,2.03,286.9,97.4,0.0,98.98
2014070416,0.0,0.0,0.0,0.0,32.45,56.49,2.18,279.8,97.46,0.0,99.55
2014070417,0.0,0.0,0.0,0.0,31.85,55.81,2.34,275.6,97.48,0.0,100.0
2014070418,0.0,0.0,0.0,0.0,31.25,56.9,2.49,276.0,97.48,0.0,90.56
2014070419,0.0,0.0,0.0,0.0,30.7,55.92,2.72,278.9,97.45,0.0,81.14
2014070420,0.0,0.0,0.0,0.0,30.13,55.45,3.06,282.6,97.41,0.0,99.66
2014070421,0.0,0.0,0.0,0.0,29.67,55.97,3.32,286.1,97.39,0.0,89.63
2014070422,0.0,0.0,0.0,0.0,29.32,57.38,3.38,288.3,97.41,0.0,100.0
2014070423,0.0,0.0,0.0,0.0,29.09,59.01,3.33,288.4,97.45,0.0,94.79
2014070500,27.45,0.0,26.99,30.0,29.88,57.34,3.78,287.7,97.53,0.0,86.63
2014070501,128.85,19.59,118.22,144.48,31.98,51.4,4.42,287.2,97.61,0.0,78.37
2014070502,269.48,76.56,208.92,304.67,34.81,43.38,4.95,290.7,97.69,0.0,70.73
2014070503,485.65,177.66,296.11,487.23,36.59,39.19,4.48,292.7,97.75,0.0,7.51
2014070504,647.08,239.47,373.06,650.62,38.1,35.8,3.93,294.2,97.77,0.0,12.41
2014070505,736.25,230.27,431.27,770.05,39.34,32.81,3.46,296.3,97.74,0.0,53.4
2014070506,748.08,98.09,434.98,842.0,40.18,30.42,3.28,298.4,97.67,0.0,92.69
2014070507,731.45,141.16,402.51,836.58,40.75,28.56,3.4,300.2,97.57,0.0,81.7
2014070508,684.05,206.47,376.6,761.67,41.07,27.24,3.58,301.9,97.47,0.0,46.37
2014070509,522.45,143.25,311.69,628.55,40.92,26.78,3.6,302.1,97.41,0.0,57.14
2014070510,379.75,72.79,252.49,457.85,40.55,26.47,3.44,301.8,97.36,0.05,74.24
2014070511,225.18,25.85,202.41,273.77,39.81,26.77,3.19,302.8,97.34,0.02,79.81
2014070512,107.93,3.79,98.15,118.72,38.56,29.29,2.39,304.6,97.37,0.0,85.46
2014070513,16.3,0.0,17.4,18.08,36.24,40.88,1.4,305.4,97.42,0.01,91.91
2014070514,0.0,0.0,0.0,0.0,35.72,39.05,1.14,301.3,97.5,0.12,98.12
2014070515,0.0,0.0,0.0,0.0,35.34,38.89,1.05,285.0,97.58,0.27,97.28
2014070516,0.0,0.0,0.0,0.0,34.51,40.37,1.34,272.6,97.64,0.2,100.0
2014070517,0.0,0.0,0.0,0.0,33.39,44.6,1.73,269.7,97.66,0.09,99.44
2014070518,0.0,0.0,0.0,0.0,32.29,47.57,2.13,273.0,97.66,0.02,98.26
2014070519,0.0,0.0,0.0,0.0,31.52,48.38,2.49,278.3,97.64,0.21,98.21
2014070520,0.0,0.0,0.0,0.0,30.94,49.61,2.68,283.4,97.62,0.2,100.0
2014070521,0.0,0.0,0.0,0.0,30.47,50.92,2.66,286.8,97.6,0.2,99.93
2014070522,0.0,0.0,0.0,0.0,30.03,52.4,2.49,288.0,97.59,0.0,92.86
2014070523,0.0,0.0,0.0,0.0,29.63,53.85,2.32,285.8,97.61,0.0,51.76
2014070600,28.27,0.23,29.46,29.98,30.22,53.12,1.95,279.8,97.65,0.0,55.51
2014070601,134.55,20.24,121.06,146.23,32.11,45.02,2.55,268.0,97.71,0.0,59.21
2014070602,289.58,62.49,219.6,308.1,34.67,38.16,2.37,258.3,97.74,0.0,63.57
2014070603,465.6,152.87,292.4,492.0,37.79,28.98,3.29,280.7,97.76,0.0,64.97
2014070604,591.05,224.06,318.62,655.97,39.2,26.88,3.67,289.4,97.75,0.0,59.0
2014070605,665.28,105.5,451.85,776.3,40.29,25.68,3.93,292.5,97.73,0.0,93.25
2014070606,625.83,96.19,367.06,728.1,41.0,25.0,3.72,294.2,97.69,0.04,62.51
2014070607,392.8,24.04,237.4,721.97,41.45,24.68,3.14,296.2,97.66,0.17,92.42
2014070608,376.17,14.81,265.07,652.15,41.67,24.42,2.74,298.8,97.61,0.08,96.68
2014070609,209.15,29.09,140.45,532.5,41.62,24.43,2.73,301.8,97.55,5.69,84.24
2014070610,204.07,15.32,147.85,381.2,41.0,25.15,2.87,307.1,97.5,6.45,87.38
2014070611,149.05,3.51,128.46,230.12,39.98,26.51,2.78,312.1,97.49,5.5,91.53
2014070612,64.0,0.24,54.82,98.12,38.56,30.1,1.97,315.4,97.52,2.7,93.45
2014070613,10.3,0.0,11.01,15.45,36.91,40.02,1.02,312.6,97.58,0.84,96.8
2014070614,0.0,0.0,0.0,0.0,36.55,39.48,0.52,285.6,97.66,0.02,99.58
2014070615,0.0,0.0,0.0,0.0,36.06,38.98,0.59,250.3,97.72,0.0,99.88
2014070616,0.0,0.0,0.0,0.0,35.35,40.95,0.97,224.6,97.75,0.0,99.48
2014070617,0.0,0.0,0.0,0.0,34.4,44.63,1.32,220.1,97.74,0.0,100.0
2014070618,0.0,0.0,0.0,0.0,33.63,46.25,1.56,225.0,97.71,0.0,100.0
2014070619,0.0,0.0,0.0,0.0,32.97,48.06,1.73,236.3,97.67,1.13,93.81
2014070620,0.0,0.0,0.0,0.0,32.37,48.77,1.92,249.9,97.62,1.13,94.12
2014070621,0.0,0.0,0.0,0.0,31.68,49.99,2.03,259.8,97.58,1.13,100.0
2014070622,0.0,0.0,0.0,0.0,30.9,51.29,2.06,265.0,97.57,0.01,96.08
2014070623,0.0,0.0,0.0,0.0,30.23,52.22,2.03,269.4,97.58,0.01,98.1
2014070700,26.1,0.0,25.55,27.98,30.48,50.23,2.2,274.2,97.62,0.01,78.64
2014070701,128.7,13.35,117.24,137.73,31.85,43.33,2.99,276.9,97.64,0.01,59.05
2014070702,287.3,67.68,225.26,294.35,35.27,33.31,4.06,294.0,97.65,0.0,39.99
2014070703,475.7,162.74,295.53,478.75,37.26,29.16,5.01,299.5,97.65,0.0,23.31
2014070704,653.0,256.63,350.72,653.8,38.65,27.09,5.27,297.1,97.62,0.0,4.21
2014070705,772.65,285.52,424.01,772.92,39.84,25.55,5.12,294.3,97.6,0.0,6.33
2014070706,843.7,336.18,431.14,864.28,40.72,24.34,4.64,292.8,97.57,0.0,31.86
2014070707,820.6,295.93,453.75,864.3,41.45,23.21,3.97,291.7,97.53,0.0,55.3
2014070708,790.88,358.2,388.68,796.5,41.77,22.66,3.22,289.1,97.47,0.0,10.17
2014070709,667.8,324.98,353.8,670.05,41.66,22.6,2.64,289.5,97.42,0.0,13.04
2014070710,494.5,263.18,272.01,501.88,41.35,22.59,2.46,292.7,97.36,0.0,9.04
2014070711,300.2,182.09,193.69,312.95,40.64,23.23,2.48,294.3,97.32,0.0,29.04
2014070712,130.75,51.04,111.09,138.98,39.39,26.2,2.11,293.4,97.31,0.06,49.9
2014070713,19.17,0.0,20.3,20.5,36.83,38.29,1.56,288.7,97.33,0.1,71.56
2014070714,0.0,0.0,0.0,0.0,35.44,39.58,1.87,282.7,97.38,0.0,92.72
2014070715,0.0,0.0,0.0,0.0,34.36,40.73,2.23,277.5,97.42,0.0,91.84
2014070716,0.0,0.0,0.0,0.0,33.32,41.74,2.57,274.9,97.46,0.0,76.7
2014070717,0.0,0.0,0.0,0.0,32.5,42.0,2.77,273.9,97.45,0.0,69.05
2014070718,0.0,0.0,0.0,0.0,31.79,42.47,2.87,273.8,97.44,0.0,76.0
2014070719,0.0,0.0,0.0,0.0,31.09,44.05,2.93,274.3,97.42,1.6,83.25
2014070720,0.0,0.0,0.0,0.0,30.41,46.67,2.96,275.2,97.41,1.6,94.82
2014070721,0.0,0.0,0.0,0.0,29.88,48.94,2.92,276.7,97.39,1.6,80.14
2014070722,0.0,0.0,0.0,0.0,29.51,50.59,2.87,278.2,97.39,0.0,84.24
2014070723,0.0,0.0,0.0,0.0,29.24,50.98,2.95,279.7,97.41,0.0,46.36
2014070800,31.48,1.9,32.96,33.0,29.92,48.09,3.64,280.9,97.45,0.0,43.59
2014070801,152.23,76.08,127.25,165.77,31.8,41.97,4.61,280.5,97.48,0.0,40.94
2014070802,343.0,191.45,218.9,356.12,35.26,32.55,5.32,284.2,97.52,0.0,38.63
2014070803,549.15,327.69,280.08,552.58,38.14,25.39,6.59,289.6,97.55,0.0,12.35
2014070804,718.05,407.7,341.88,722.35,39.75,22.61,6.86,289.6,97.56,0.0,13.12
2014070805,836.25,450.71,360.4,843.92,41.04,20.86,6.93,289.1,97.53,0.0,34.94
2014070806,877.7,436.05,345.2,877.8,41.88,19.83,7.04,287.9,97.46,0.0,2.11
2014070807,878.12,444.2,359.54,878.33,42.4,19.41,7.31,286.3,97.38,0.0,4.21
2014070808,804.62,386.03,394.48,808.75,42.52,19.64,7.67,285.1,97.31,0.0,12.86
2014070809,672.65,338.55,340.04,680.9,42.28,20.52,7.62,285.2,97.23,0.0,15.58
2014070810,501.12,276.3,276.91,510.9,41.74,21.54,7.27,286.4,97.18,0.0,45.17
2014070811,308.73,194.41,199.12,318.6,40.8,22.85,6.77,288.0,97.15,0.0,45.36
2014070812,140.82,64.99,116.07,141.3,39.42,24.83,5.6,289.0,97.16,0.0,45.53
2014070813,21.08,0.33,23.28,20.77,36.27,32.7,3.1,288.6,97.19,0.0,46.57
2014070814,0.0,0.0,0.0,0.0,34.44,37.61,2.81,287.2,97.25,0.0,47.39
2014070815,0.0,0.0,0.0,0.0,33.65,38.79,2.87,284.1,97.3,0.01,31.6
2014070816,0.0,0.0,0.0,0.0,32.96,39.05,3.0,281.9,97.35,0.01,3.16
2014070817,0.0,0.0,0.0,0.0,32.3,39.22,3.14,281.6,97.34,0.0,82.56
2014070818,0.0,0.0,0.0,0.0,31.66,39.46,3.26,282.8,97.32,0.0,1.05
2014070819,0.0,0.0,0.0,0.0,31.04,39.84,3.35,284.2,97.29,0.01,15.0
2014070820,0.0,0.0,0.0,0.0,30.44,40.36,3.4,284.8,97.25,0.01,77.28
2014070821,0.0,0.0,0.0,0.0,29.8,41.2,3.36,284.1,97.23,0.01,61.31
2014070822,0.0,0.0,0.0,0.0,29.18,42.21,3.3,281.9,97.25,0.0,64.42
2014070823,0.0,0.0,0.0,0.0,28.61,43.37,3.3,278.9,97.29,0.01,59.08
2014070900,31.42,2.14,33.72,34.2,29.14,41.78,3.91,275.7,97.35,0.3,45.98
2014070901,165.2,95.57,132.65,177.0,30.97,37.92,4.68,271.7,97.42,2.26,33.9
2014070902,368.88,274.85,205.29,375.98,34.31,32.41,5.51,274.3,97.48,12.47,21.97
2014070903,575.03,413.71,255.8,576.78,37.82,26.2,6.73,285.9,97.52,0.01,10.23
2014070904,745.38,499.63,272.82,746.1,39.74,23.78,6.79,291.3,97.53,0.01,4.21
2014070905,855.28,500.03,332.02,869.88,41.12,22.45,6.63,294.1,97.51,0.0,26.67
2014070906,902.65,497.58,322.47,902.9,42.16,21.42,6.43,295.4,97.43,0.0,2.11
2014070907,873.85,368.65,435.25,904.1,42.86,20.69,6.2,295.3,97.35,0.0,49.99
2014070908,835.62,483.31,341.83,835.9,43.18,20.33,5.95,294.3,97.25,0.0,5.57
2014070909,706.45,443.75,307.16,708.0,43.1,20.29,5.7,291.9,97.19,0.0,13.82
2014070910,532.2,382.86,238.93,534.42,42.64,20.59,5.58,289.4,97.14,0.0,14.18
2014070911,322.27,248.92,185.98,336.23,41.79,21.4,5.54,287.6,97.13,0.0,34.94
2014070912,143.4,91.14,117.59,149.23,40.38,23.41,4.99,285.7,97.15,0.0,54.32
2014070913,19.9,0.96,22.6,21.25,37.12,31.12,3.23,281.8,97.21,0.0,77.45
2014070914,0.0,0.0,0.0,0.0,35.46,34.14,3.43,280.4,97.28,0.0,99.26
2014070915,0.0,0.0,0.0,0.0,34.75,34.5,3.68,280.5,97.35,0.0,100.0
2014070916,0.0,0.0,0.0,0.0,34.08,34.67,3.75,280.0,97.39,0.0,99.42
2014070917,0.0,0.0,0.0,0.0,33.39,34.86,3.68,278.6,97.39,0.01,100.0
2014070918,0.0,0.0,0.0,0.0,32.77,35.1,3.66,277.1,97.38,0.01,100.0
2014070919,0.0,0.0,0.0,0.0,32.17,35.53,3.67,277.0,97.37,0.02,90.95
2014070920,0.0,0.0,0.0,0.0,31.55,36.3,3.61,278.8,97.35,0.04,97.18
2014070921,0.0,0.0,0.0,0.0,30.94,37.3,3.47,281.0,97.35,0.04,84.97
2014070922,0.0,0.0,0.0,0.0,30.31,38.5,3.28,283.0,97.37,0.02,15.87
2014070923,0.0,0.0,0.0,0.0,29.83,39.11,3.26,285.1,97.4,0.05,6.35
2014071000,35.22,9.75,34.03,35.33,30.45,36.52,4.13,287.3,97.46,0.0,9.91
2014071001,186.3,174.5,129.33,188.65,31.93,32.74,4.66,286.7,97.5,0.0,14.34
2014071002,387.88,337.31,195.44,393.1,35.26,26.59,5.1,285.6,97.54,0.0,18.18
2014071003,593.83,487.9,218.25,595.2,38.79,21.02,5.94,289.8,97.55,0.0,6.0
2014071004,762.08,554.97,273.83,766.17,40.89,19.21,6.0,292.9,97.54,0.0,22.97
2014071005,883.47,603.23,279.61,883.6,42.3,18.94,5.87,295.1,97.49,0.0,3.16
2014071006,909.3,520.72,312.04,909.4,43.18,19.1,5.82,296.7,97.42,0.0,2.11
2014071007,902.38,540.35,275.92,902.42,43.79,18.78,5.9,297.9,97.33,0.0,1.05
2014071008,825.67,460.42,354.64,832.78,44.1,18.1,5.86,298.7,97.26,0.0,19.14
2014071009,700.35,424.94,303.92,700.75,43.96,17.62,5.74,298.6,97.2,0.0,7.82
2014071010,517.72,365.42,230.02,524.65,43.51,17.29,5.61,297.4,97.15,0.0,34.9
2014071011,305.85,180.2,204.93,326.05,42.65,17.62,5.42,295.2,97.13,0.0,52.35
2014071012,134.77,52.2,117.14,142.8,41.11,19.6,4.34,291.5,97.15,0.0,67.39
2014071013,18.65,0.0,21.31,19.98,37.49,27.76,2.92,283.5,97.2,0.0,85.38
2014071014,0.0,0.0,0.0,0.0,35.92,30.32,3.17,278.3,97.28,0.0,100.0
2014071015,0.0,0.0,0.0,0.0,35.47,30.51,3.58,278.2,97.33,0.0,100.0
2014071016,0.0,0.0,0.0,0.0,35.17,30.46,4.2,280.6,97.36,0.0,100.0
2014071017,0.0,0.0,0.0,0.0,34.79,30.71,4.59,282.7,97.35,0.0,98.2
2014071018,0.0,0.0,0.0,0.0,34.68,30.26,4.8,283.3,97.35,0.0,98.97
2014071019,0.0,0.0,0.0,0.0,34.41,29.89,4.76,284.1,97.34,0.0,88.08
2014071020,0.0,0.0,0.0,0.0,33.94,29.95,4.71,285.9,97.32,0.0,88.05
2014071021,0.0,0.0,0.0,0.0,33.26,30.8,4.13,287.6,97.31,0.0,100.0
2014071022,0.0,0.0,0.0,0.0,31.94,33.99,3.06,288.1,97.32,0.0,94.05
2014071023,0.0,0.0,0.0,0.0,30.91,36.36,2.74,287.8,97.35,0.0,28.53
2014071100,32.17,7.22,30.66,32.75,31.27,35.03,2.92,287.1,97.4,0.0,22.85
2014071101,174.55,154.71,123.11,178.75,33.28,29.69,3.56,284.3,97.46,0.0,17.72
2014071102,376.48,339.31,187.73,379.95,36.51,24.36,3.28,281.6,97.51,0.0,12.49
2014071103,580.75,484.02,223.78,581.53,39.83,18.84,4.2,292.2,97.55,0.0,17.11
2014071104,752.1,590.6,239.35,753.08,41.54,17.36,4.17,293.7,97.54,0.0,21.22
2014071105,873.22,606.65,268.88,874.95,42.89,16.31,4.23,296.3,97.5,0.0,3.8
2014071106,904.38,547.21,291.01,905.38,43.93,15.44,4.36,298.6,97.43,0.0,2.95
2014071107,903.97,559.48,284.15,904.47,44.58,14.79,4.6,300.0,97.35,0.0,2.11
2014071108,831.38,504.58,318.15,837.85,44.85,14.41,4.9,301.5,97.28,0.0,13.38
2014071109,712.08,511.53,256.41,712.17,44.73,14.39,5.05,302.1,97.21,0.0,2.11
2014071110,529.62,408.2,232.43,539.65,44.23,14.86,4.94,300.4,97.15,0.0,19.52
2014071111,330.65,266.41,193.22,341.8,43.28,15.85,4.73,298.6,97.12,0.0,33.97
2014071112,148.5,95.8,115.51,151.73,41.78,17.85,3.97,295.9,97.13,0.0,50.99
2014071113,20.23,1.35,21.73,20.92,38.14,26.44,2.46,290.5,97.18,0.0,75.86
2014071114,0.0,0.0,0.0,0.0,36.34,29.61,2.7,287.2,97.22,0.0,97.76
2014071115,0.0,0.0,0.0,0.0,35.56,30.47,2.87,286.6,97.26,0.0,100.0
2014071116,0.0,0.0,0.0,0.0,34.93,31.17,3.07,287.3,97.3,0.0,99.52
2014071117,0.0,0.0,0.0,0.0,34.29,32.07,3.13,287.9,97.3,0.0,100.0
2014071118,0.0,0.0,0.0,0.0,33.61,33.31,3.05,287.5,97.29,0.0,100.0
2014071119,0.0,0.0,0.0,0.0,32.95,34.56,2.91,286.1,97.28,0.0,98.22
2014071120,0.0,0.0,0.0,0.0,32.37,35.64,2.81,282.7,97.28,0.0,94.03
2014071121,0.0,0.0,0.0,0.0,31.78,36.95,2.63,276.8,97.28,0.0,90.59
2014071122,0.0,0.0,0.0,0.0,31.22,38.49,2.34,267.8,97.31,0.0,29.58
2014071123,0.0,0.0,0.0,0.0,30.85,39.53,1.99,256.3,97.35,0.0,15.87
2014071200,28.98,3.34,28.3,29.7,31.51,39.14,1.49,238.4,97.42,0.0,18.76
2014071201,153.5,93.56,115.57,158.6,33.4,32.09,1.49,203.3,97.49,0.0,21.93
2014071202,338.48,236.9,188.72,346.25,36.99,25.17,1.35,210.2,97.53,0.0,25.07
2014071203,540.75,370.14,238.04,541.7,39.51,21.45,1.33,242.3,97.54,0.22,5.72
2014071204,711.47,460.57,281.65,712.15,41.11,19.96,1.45,273.9,97.52,0.0,14.96
2014071205,835.2,534.04,308.38,836.08,42.44,18.8,1.63,293.1,97.46,0.0,17.07
2014071206,874.75,364.56,378.82,894.47,43.37,18.05,1.74,303.8,97.36,0.0,38.73
2014071207,825.85,451.99,312.89,891.1,44.02,17.46,1.8,309.6,97.26,0.0,35.27
2014071208,792.5,441.16,341.02,821.83,44.34,17.07,1.78,313.6,97.16,0.0,19.89
2014071209,662.6,380.94,296.01,694.03,44.23,17.01,1.9,317.1,97.08,0.0,27.01
2014071210,478.95,320.3,242.33,522.3,43.83,17.27,2.01,320.4,97.04,0.0,51.46
2014071211,284.95,151.41,204.21,327.05,43.02,18.01,1.95,322.5,97.03,0.01,65.0
2014071212,121.6,39.51,104.28,143.95,41.86,19.54,1.54,324.2,97.05,0.04,78.25
2014071213,16.7,0.65,18.07,19.98,40.17,25.79,0.82,340.0,97.11,0.15,90.79
2014071214,0.0,0.0,0.0,0.0,39.69,25.48,0.4,31.7,97.17,0.07,100.0
2014071215,0.0,0.0,0.0,0.0,38.78,27.24,0.59,116.1,97.24,0.23,99.93
2014071216,0.0,0.0,0.0,0.0,37.61,28.94,1.09,135.0,97.32,0.57,100.0
2014071217,0.0,0.0,0.0,0.0,36.42,33.14,1.37,146.3,97.35,1.33,99.59
2014071218,0.0,0.0,0.0,0.0,35.55,35.32,1.47,162.2,97.34,2.43,100.0
2014071219,0.0,0.0,0.0,0.0,34.74,37.12,1.57,179.3,97.32,2.72,99.7
2014071220,0.0,0.0,0.0,0.0,33.99,38.78,1.65,189.7,97.3,2.69,100.0
2014071221,0.0,0.0,0.0,0.0,33.28,40.5,1.77,186.2,97.3,3.05,100.0
2014071222,0.0,0.0,0.0,0.0,32.6,41.96,1.95,177.7,97.32,3.56,70.59
2014071223,0.0,0.0,0.0,0.0,32.02,42.89,2.09,172.0,97.35,2.05,53.79
2014071300,27.02,2.43,27.44,29.27,32.17,41.81,2.31,170.3,97.41,3.48,69.22
2014071301,142.82,50.27,119.57,164.7,33.65,35.04,3.62,172.1,97.47,0.0,85.21
2014071302,315.15,230.37,245.25,358.12,36.9,27.64,3.87,175.9,97.52,0.0,99.95
2014071303,523.75,612.45,283.59,556.35,40.18,22.34,3.44,186.0,97.55,14.1,96.06
2014071304,720.12,504.8,269.68,726.38,41.68,21.06,2.34,193.9,97.55,10.12,35.23
2014071305,770.85,385.21,475.21,848.42,42.7,20.28,1.54,187.8,97.52,0.02,96.13
2014071306,766.08,349.69,370.79,806.95,43.18,19.95,1.23,162.0,97.46,0.06,64.24
2014071307,717.05,234.5,356.65,805.15,43.17,20.08,1.44,135.6,97.4,0.1,88.17
2014071308,390.25,20.88,314.33,736.65,42.97,20.57,2.01,123.5,97.35,2.25,99.37
2014071309,68.4,3.4,55.65,613.35,42.31,21.75,2.55,118.4,97.32,10.97,99.67
2014071310,32.17,4.43,26.59,449.48,40.71,25.49,2.95,114.8,97.31,99.08,99.36
2014071311,34.62,0.0,29.31,270.17,38.25,37.06,2.81,114.2,97.31,36.3,100.0
2014071312,21.7,0.0,18.99,112.6,36.59,41.52,3.26,116.2,97.35,29.11,100.0
2014071313,5.57,0.0,5.88,16.08,33.76,61.17,2.81,115.5,97.42,6.6,97.36
2014071314,0.0,0.0,0.0,0.0,32.54,65.42,2.83,114.8,97.48,3.82,100.0
2014071315,0.0,0.0,0.0,0.0,32.05,65.24,2.85,116.5,97.54,2.42,99.21
2014071316,0.0,0.0,0.0,0.0,31.71,65.16,2.79,122.7,97.57,1.43,99.43
2014071317,0.0,0.0,0.0,0.0,31.42,65.21,2.71,134.0,97.57,0.89,94.21
2014071318,0.0,0.0,0.0,0.0,31.13,65.56,2.66,147.4,97.54,1.6,100.0
2014071319,0.0,0.0,0.0,0.0,30.86,66.09,2.63,160.7,97.49,1.2,100.0
2014071320,0.0,0.0,0.0,0.0,30.55,66.83,2.62,173.4,97.44,1.47,99.55
2014071321,0.0,0.0,0.0,0.0,30.19,67.9,2.6,185.3,97.4,5.1,100.0
2014071322,0.0,0.0,0.0,0.0,29.86,69.71,2.41,196.1,97.4,4.93,100.0
2014071323,0.0,0.0,0.0,0.0,29.55,72.22,2.16,206.1,97.45,15.99,100.0
2014071400,26.17,0.0,25.55,27.7,29.72,73.74,2.11,214.4,97.53,27.58,99.61
2014071401,137.77,53.61,115.91,160.07,30.72,69.66,2.39,221.1,97.62,49.05,99.1
2014071402,304.85,137.44,236.49,352.85,32.48,60.52,2.48,223.9,97.69,112.72,98.57
2014071403,473.7,203.2,313.62,553.25,33.56,56.45,2.12,224.2,97.73,19.17,95.15
2014071404,612.62,249.8,423.07,726.03,34.82,51.91,1.61,213.6,97.73,24.38,98.95
2014071405,736.97,279.21,428.71,852.75,35.87,48.51,1.47,189.4,97.7,23.61,91.44
2014071406,629.4,48.47,466.3,865.17,36.72,45.62,1.69,172.2,97.63,16.97,99.89
2014071407,528.78,10.53,398.61,867.42,37.41,42.82,1.95,166.3,97.53,11.3,100.0
2014071408,564.45,46.39,451.35,802.88,37.95,40.27,2.15,164.9,97.44,8.69,99.26
2014071409,437.83,19.18,356.67,678.88,38.15,38.75,2.02,170.0,97.36,5.26,99.36
2014071410,276.67,10.89,232.93,508.6,37.96,38.17,1.54,181.5,97.3,1.07,99.09
2014071411,175.98,7.31,147.73,314.38,37.42,38.48,1.19,191.1,97.26,0.08,99.12
2014071412,80.15,2.6,69.93,132.4,36.47,41.68,1.06,181.6,97.26,0.0,99.71
2014071413,13.5,0.0,13.5,17.55,34.9,50.3,1.19,159.9,97.28,0.0,99.47
2014071414,0.0,0.0,0.0,0.0,33.23,58.4,1.73,148.0,97.32,0.0,100.0
2014071415,0.0,0.0,0.0,0.0,32.52,57.33,2.12,149.5,97.35,0.0,100.0
2014071416,0.0,0.0,0.0,0.0,31.95,57.73,2.43,152.3,97.37,0.0,97.6
2014071417,0.0,0.0,0.0,0.0,31.54,57.7,2.63,153.5,97.37,0.0,97.88
2014071418,0.0,0.0,0.0,0.0,31.16,58.3,2.65,154.3,97.35,0.0,99.0
2014071419,0.0,0.0,0.0,0.0,30.78,59.28,2.58,156.5,97.31,0.0,100.0
2014071420,0.0,0.0,0.0,0.0,30.44,60.23,2.47,161.1,97.26,0.0,100.0
2014071421,0.0,0.0,0.0,0.0,30.15,61.15,2.33,164.1,97.22,0.0,100.0
2014071422,0.0,0.0,0.0,0.0,29.79,62.23,2.21,163.4,97.21,0.0,99.19
2014071423,0.0,0.0,0.0,0.0,29.45,63.17,2.15,160.5,97.21,0.0,93.94
2014071500,27.92,3.01,28.44,29.2,30.0,61.05,2.56,155.7,97.26,0.0,93.66
2014071501,153.0,99.63,119.31,172.05,31.77,54.38,3.42,153.4,97.32,0.02,93.84
2014071502,333.3,261.02,215.5,366.88,34.52,44.14,3.67,163.0,97.38,3.22,93.84
2014071503,533.95,449.66,250.61,560.95,36.36,38.76,3.17,170.9,97.43,0.89,74.17
2014071504,708.72,503.83,285.14,727.0,38.06,34.37,2.68,174.9,97.44,0.78,51.51
2014071505,754.92,402.69,418.53,842.78,39.45,31.18,2.24,174.1,97.41,0.58,92.46
2014071506,779.45,294.81,385.93,793.85,40.52,28.86,1.86,171.7,97.33,0.55,37.31
2014071507,741.38,269.48,386.75,785.38,41.28,27.25,1.55,168.1,97.25,0.77,41.84
2014071508,674.42,222.16,383.89,710.7,41.66,26.42,1.39,161.0,97.16,0.9,56.62
2014071509,541.58,158.55,333.0,578.28,41.41,26.53,1.24,153.2,97.09,1.06,46.89
2014071510,336.0,65.67,226.25,405.62,40.75,27.31,1.22,143.3,97.05,0.76,68.12
2014071511,193.18,21.3,166.47,233.8,39.88,28.66,1.52,133.7,97.05,0.4,77.21
2014071512,89.43,2.7,79.98,96.97,38.75,32.07,1.83,129.7,97.1,0.16,84.27
2014071513,13.93,0.0,15.09,13.82,36.6,41.87,1.9,132.7,97.17,0.03,90.44
2014071514,0.0,0.0,0.0,0.0,35.42,43.56,2.59,141.6,97.24,0.02,96.12
2014071515,0.0,0.0,0.0,0.0,34.77,45.35,3.52,152.3,97.3,0.02,90.81
2014071516,0.0,0.0,0.0,0.0,33.92,49.89,4.38,160.9,97.37,0.01,51.89
